FIPS,Geography,counts,UPB
19001,"ADAIR County ,IA",2,85504.06
19003,"ADAMS County ,IA",1,61876.83
38001,"ADAMS County ,ND",6,723195.69
06001,"ALAMEDA County ,CA",6369,2288437760.20
37003,"ALEXANDER County ,NC",223,32983425.99
26003,"ALGER County ,MI",4,502714.67
37005,"ALLEGHANY County ,NC",18,2489229.89
51005,"ALLEGHANY County ,VA",31,2691751.79
42003,"ALLEGHENY County ,PA",8871,1258844538.74
47001,"ANDERSON County ,TN",477,58909002.19
29003,"ANDREW County ,MO",28,3240809.14
23001,"ANDROSCOGGIN County ,ME",419,56930682.20
13001,"APPLING County ,GA",33,3579494.85
48007,"ARANSAS County ,TX",162,23674026.72
08007,"ARCHULETA County ,CO",112,24252764.76
37009,"ASHE County ,NC",166,20668757.97
05003,"ASHLEY County ,AR",74,4964799.88
29005,"ATCHISON County ,MO",11,755199.86
48017,"BAILEY County ,TX",8,511879.26
13007,"BAKER County ,GA",1,49248.30
41001,"BAKER County ,OR",368,49337684.36
24510,"BALTIMORE CITY County ,MD",3560,612887365.38
12005,"BAY County ,FL",1467,255470067.37
40009,"BECKHAM County ,OK",35,4541678.26
08011,"BENT County ,CO",12,572755.62
05007,"BENTON County ,AR",620,75306806.62
35001,"BERNALILLO County ,NM",3461,533948918.08
13019,"BERRIEN County ,GA",47,6090141.33
13021,"BIBB County ,GA",506,60257127.62
56003,"BIG HORN County ,WY",18,2253338.07
30005,"BLAINE County ,MT",5,381739.54
42013,"BLAIR County ,PA",313,33435339.12
28011,"BOLIVAR County ,MS",89,12310521.37
05009,"BOONE County ,AR",68,6538466.66
29019,"BOONE County ,MO",1631,214257007.05
08013,"BOULDER County ,CO",1111,293853016.94
16021,"BOUNDARY County ,ID",33,5255097.21
31013,"BOX BUTTE County ,NE",26,2571736.04
26023,"BRANCH County ,MI",27,2428829.09
13025,"BRANTLEY County ,GA",36,3984366.63
21025,"BREATHITT County ,KY",120,17990122.08
30007,"BROADWATER County ,MT",9,1341646.97
48047,"BROOKS County ,TX",4,297630.54
08014,"BROOMFIELD County ,CO",604,155043616.14
20013,"BROWN County ,KS",16,986350.21
40013,"BRYAN County ,OK",77,7966737.94
37023,"BURKE County ,NC",484,55042702.29
48053,"BURNET County ,TX",354,58127831.78
55013,"BURNETT County ,WI",113,13534854.27
40015,"CADDO County ,OK",84,7377380.75
06009,"CALAVERAS County ,CA",699,136164842.91
37027,"CALDWELL County ,NC",1562,167506921.21
50005,"CALEDONIA County ,VT",50,8769599.73
12013,"CALHOUN County ,FL",11,1063833.21
45017,"CALHOUN County ,SC",30,4169974.35
48059,"CALLAHAN County ,TX",25,2574616.51
29027,"CALLAWAY County ,MO",252,28192099.69
13039,"CAMDEN County ,GA",198,27906729.60
22023,"CAMERON County ,LA",3,289517.55
48063,"CAMP County ,TX",241,29865384.91
49007,"CARBON County ,UT",236,31972521.33
05015,"CARROLL County ,AR",151,16406618.24
28015,"CARROLL County ,MS",20,2708779.96
48065,"CARSON County ,TX",7,558299.54
21043,"CARTER County ,KY",268,27407747.68
30013,"CASCADE County ,MT",271,40795434.09
26027,"CASS County ,MI",57,6516332.27
16031,"CASSIA County ,ID",157,17943823.99
48069,"CASTRO County ,TX",4,538795.64
22025,"CATAHOULA County ,LA",59,7767044.66
19033,"CERRO GORDO County ,IA",128,12359253.72
29041,"CHARITON County ,MO",3,383381.19
51540,"CHARLOTTESVILLE CITY County ,VA",399,81922276.35
31029,"CHASE County ,NE",8,735512.19
13051,"CHATHAM County ,GA",2314,374562137.88
20019,"CHAUTAUQUA County ,KS",4,268269.50
35005,"CHAVES County ,NM",300,42090024.19
47021,"CHEATHAM County ,TN",314,45908803.78
53007,"CHELAN County ,WA",1177,231237197.52
48073,"CHEROKEE County ,TX",224,27401619.90
45023,"CHESTER County ,SC",69,7657249.98
48075,"CHILDRESS County ,TX",40,2679283.00
37041,"CHOWAN County ,NC",12,1350148.17
17023,"CLARK County ,IL",29,2784172.12
21049,"CLARK County ,KY",176,21368266.58
39023,"CLARK County ,OH",290,28511059.53
19039,"CLARKE County ,IA",7,687995.61
12019,"CLAY County ,FL",1434,247268900.68
13061,"CLAY County ,GA",1,34883.82
20027,"CLAY County ,KS",21,2238858.23
27027,"CLAY County ,MN",152,21741461.55
28025,"CLAY County ,MS",85,10565657.55
46027,"CLAY County ,SD",123,16036615.26
08019,"CLEAR CREEK County ,CO",29,5388003.04
13067,"COBB County ,GA",5040,884547320.25
48079,"COCHRAN County ,TX",2,193505.89
13069,"COFFEE County ,GA",95,10017890.81
48083,"COLEMAN County ,TX",52,3611858.39
17029,"COLES County ,IL",120,9696727.18
31037,"COLFAX County ,NE",24,2035398.46
12021,"COLLIER County ,FL",1539,333196745.67
53013,"COLUMBIA County ,WA",14,1885689.18
20033,"COMANCHE County ,KS",1,64727.93
48093,"COMANCHE County ,TX",33,2751344.40
17031,"COOK County ,IL",12898,2155918518.44
27031,"COOK County ,MN",20,3526121.71
45001,"ABBEVILLE County ,SC",28,2860191.42
40001,"ADAIR County ,OK",17,1216071.81
08001,"ADAMS County ,CO",7531,1487230382.60
16003,"ADAMS County ,ID",23,3973064.63
31001,"ADAMS County ,NE",148,14346464.72
50001,"ADDISON County ,VT",123,20216427.22
17003,"ALEXANDER County ,IL",16,1360737.88
51510,"ALEXANDRIA CITY County ,VA",1404,460063437.88
45005,"ALLENDALE County ,SC",2,368290.96
06005,"AMADOR County ,CA",431,84756270.94
51009,"AMHERST County ,VA",285,38456917.85
48001,"ANDERSON County ,TX",162,18659924.91
24003,"ANNE ARUNDEL County ,MD",5822,1604749505.67
27003,"ANOKA County ,MN",4069,739211632.17
31003,"ANTELOPE County ,NE",1,63766.96
51011,"APPOMATTOX County ,VA",59,7428250.42
22007,"ASSUMPTION County ,LA",33,3473788.13
39009,"ATHENS County ,OH",34,3813501.79
13003,"ATKINSON County ,GA",8,872609.51
28007,"ATTALA County ,MS",23,2200434.15
37011,"AVERY County ,NC",307,59646970.53
08009,"BACA County ,CO",3,464836.86
48019,"BANDERA County ,TX",118,22781797.07
13011,"BANKS County ,GA",66,7674442.67
13013,"BARROW County ,GA",663,80939479.58
18005,"BARTHOLOMEW County ,IN",98,11175152.76
48023,"BAYLOR County ,TX",6,287494.08
46005,"BEADLE County ,SD",60,7236224.60
50003,"BENNINGTON County ,VT",149,24843167.89
27009,"BENTON County ,MN",99,13268910.40
26021,"BERRIEN County ,MI",384,47857683.23
16011,"BINGHAM County ,ID",598,85137150.21
47007,"BLEDSOE County ,TN",14,1569917.35
27013,"BLUE EARTH County ,MN",111,14749463.94
29017,"BOLLINGER County ,MO",34,3263722.93
46009,"BON HOMME County ,SD",6,554509.22
31011,"BOONE County ,NE",6,678616.80
22015,"BOSSIER County ,LA",1490,249256279.76
20011,"BOURBON County ,KS",33,2377636.45
21017,"BOURBON County ,KY",68,8176213.10
48037,"BOWIE County ,TX",546,64048331.84
49003,"BOX ELDER County ,UT",1364,192391761.87
12007,"BRADFORD County ,FL",53,5715253.36
48041,"BRAZOS County ,TX",887,139455410.43
12009,"BREVARD County ,FL",7115,1046737699.06
12011,"BROWARD County ,FL",29926,6302295625.54
18013,"BROWN County ,IN",192,30412141.44
13029,"BRYAN County ,GA",315,57056850.34
29021,"BUCHANAN County ,MO",181,21508291.34
51027,"BUCHANAN County ,VA",6,529210.02
01013,"BUTLER County ,AL",18,1935126.52
19023,"BUTLER County ,IA",35,3589417.66
31023,"BUTLER County ,NE",9,872207.26
05013,"CALHOUN County ,AR",9,645023.93
54013,"CALHOUN County ,WV",2,184984.78
21035,"CALLOWAY County ,KY",372,40333987.22
29029,"CAMDEN County ,MO",241,31699788.91
42023,"CAMERON County ,PA",4,198896.00
46021,"CAMPBELL County ,SD",1,74743.48
13043,"CANDLER County ,GA",14,1916752.46
16027,"CANYON County ,ID",1591,207254562.60
30009,"CARBON County ,MT",34,7574144.29
24013,"CARROLL County ,MD",2024,558562664.32
39019,"CARROLL County ,OH",155,14150798.49
51035,"CARROLL County ,VA",69,7102435.14
40019,"CARTER County ,OK",160,17499446.22
37031,"CARTERET County ,NC",256,51883681.93
17017,"CASS County ,IL",7,668330.17
18017,"CASS County ,IN",58,4867913.09
38019,"CAVALIER County ,ND",9,941809.71
29039,"CEDAR County ,MO",48,4319799.82
39021,"CHAMPAIGN County ,OH",83,7721945.20
45019,"CHARLESTON County ,SC",2723,510801255.46
01019,"CHEROKEE County ,AL",58,7525128.66
51550,"CHESAPEAKE CITY County ,VA",2252,564090653.92
42029,"CHESTER County ,PA",4106,896841135.46
05017,"CHICOT County ,AR",36,2059085.82
27023,"CHIPPEWA County ,MN",18,1566542.72
55017,"CHIPPEWA County ,WI",477,64141488.55
50007,"CHITTENDEN County ,VT",430,90871579.48
28019,"CHOCTAW County ,MS",31,3273663.34
40025,"CIMARRON County ,OK",2,117859.40
12017,"CITRUS County ,FL",585,67375704.81
26035,"CLARE County ,MI",44,3668944.59
05019,"CLARK County ,AR",401,39227116.95
16033,"CLARK County ,ID",7,379127.42
17025,"CLAY County ,IL",27,1781317.93
18021,"CLAY County ,IN",1107,81770885.98
31035,"CLAY County ,NE",19,2220417.26
05023,"CLEBURNE County ,AR",82,8328437.33
39025,"CLERMONT County ,OH",1783,256559407.44
37045,"CLEVELAND County ,NC",474,52582961.50
13065,"CLINCH County ,GA",10,1025407.66
18023,"CLINTON County ,IN",87,8331185.37
29049,"CLINTON County ,MO",56,6639219.12
39027,"CLINTON County ,OH",110,13061748.45
47029,"COCKE County ,TN",93,10465353.92
51570,"COLONIAL HEIGHTS CITY County ,VA",480,73801986.04
55021,"COLUMBIA County ,WI",173,23565898.08
40031,"COMANCHE County ,OK",600,79933910.40
48095,"CONCHO County ,TX",5,416928.11
08021,"CONEJOS County ,CO",34,6863658.36
48099,"CORYELL County ,TX",755,80125274.13
05031,"CRAIGHEAD County ,AR",140,14846124.21
05033,"CRAWFORD County ,AR",86,10024573.70
45003,"AIKEN County ,SC",711,92703947.27
12001,"ALACHUA County ,FL",635,93674934.02
51003,"ALBEMARLE County ,VA",868,212347971.53
28003,"ALCORN County ,MS",221,21672122.51
28005,"AMITE County ,MS",43,4125447.68
20003,"ANDERSON County ,KS",14,1025120.70
48005,"ANGELINA County ,TX",89,10060313.09
08005,"ARAPAHOE County ,CO",6518,1431492308.23
51013,"ARLINGTON County ,VA",934,343444752.43
39007,"ASHTABULA County ,OH",626,60329784.73
51015,"AUGUSTA County ,VA",177,27821632.65
21007,"BALLARD County ,KY",28,2992020.76
26013,"BARAGA County ,MI",15,1467914.94
54001,"BARBOUR County ,WV",9,1150208.12
45011,"BARNWELL County ,SC",54,5246895.74
20009,"BARTON County ,KS",74,6186012.14
13015,"BARTOW County ,GA",818,101549783.27
29013,"BATES County ,MO",34,3623692.79
26017,"BAY County ,MI",190,17491026.12
55007,"BAYFIELD County ,WI",19,3192570.62
16007,"BEAR LAKE County ,ID",80,10536466.33
45013,"BEAUFORT County ,SC",995,196027033.95
40007,"BEAVER County ,OK",24,2090589.00
30001,"BEAVERHEAD County ,MT",38,5622129.24
47003,"BEDFORD County ,TN",460,49034712.19
51019,"BEDFORD County ,VA",350,64042199.35
48025,"BEE County ,TX",70,6182153.04
39013,"BELMONT County ,OH",127,13830914.84
13017,"BEN HILL County ,GA",38,3386118.43
16009,"BENEWAH County ,ID",35,5718556.03
19011,"BENTON County ,IA",73,7252639.08
18007,"BENTON County ,IN",19,1691435.45
41003,"BENTON County ,OR",462,101381256.89
53005,"BENTON County ,WA",1196,197908615.78
42011,"BERKS County ,PA",7767,1172649617.22
37015,"BERTIE County ,NC",12,1222505.84
02050,"BETHEL County ,AK",4,454627.72
48029,"BEXAR County ,TX",9268,1504039056.53
27011,"BIG STONE County ,MN",9,775282.34
19013,"BLACK HAWK County ,IA",266,39144757.69
18009,"BLACKFORD County ,IN",142,12944692.75
37017,"BLADEN County ,NC",24,2779256.75
51021,"BLAND County ,VA",16,2133528.00
17007,"BOONE County ,IL",180,22183112.13
21015,"BOONE County ,KY",1923,288683092.86
51023,"BOTETOURT County ,VA",155,27465404.78
21019,"BOYD County ,KY",412,43601087.40
47011,"BRADLEY County ,TN",915,113870901.60
48039,"BRAZORIA County ,TX",2904,464512907.69
21027,"BRECKINRIDGE County ,KY",52,5361015.16
54009,"BROOKE County ,WV",20,2008673.05
46013,"BROWN County ,SD",193,27899818.70
48049,"BROWN County ,TX",396,43595924.80
51025,"BRUNSWICK County ,VA",25,2934811.95
42017,"BUCKS County ,PA",3937,904376018.45
21029,"BULLITT County ,KY",1801,249536680.45
37021,"BUNCOMBE County ,NC",717,128298835.54
13033,"BURKE County ,GA",37,4904938.01
48051,"BURLESON County ,TX",9,1100175.92
20015,"BUTLER County ,KS",338,42356971.27
29023,"BUTLER County ,MO",214,23040292.40
39017,"BUTLER County ,OH",5251,814384939.46
49005,"CACHE County ,UT",1042,169129684.00
22019,"CALCASIEU County ,LA",852,128801154.19
21033,"CALDWELL County ,KY",28,2344723.40
48055,"CALDWELL County ,TX",309,44029373.43
01015,"CALHOUN County ,AL",603,65925286.84
19025,"CALHOUN County ,IA",24,2450026.45
48057,"CALHOUN County ,TX",371,40006205.72
55015,"CALUMET County ,WI",66,7255554.03
42021,"CAMBRIA County ,PA",149,14278606.72
21037,"CAMPBELL County ,KY",1517,190884579.82
56007,"CARBON County ,WY",470,72377800.05
21039,"CARLISLE County ,KY",5,404555.27
51033,"CAROLINE County ,VA",454,79812200.46
17015,"CARROLL County ,IL",27,3237745.74
21041,"CARROLL County ,KY",39,3355532.71
32510,"CARSON CITY County ,NV",452,75722698.89
27019,"CARVER County ,MN",523,116541113.05
29037,"CASS County ,MO",562,70584772.85
31025,"CASS County ,NE",51,7347845.89
35003,"CATRON County ,NM",13,1721016.61
36009,"CATTARAUGUS County ,NY",128,10279304.02
31027,"CEDAR County ,NE",5,237213.94
01017,"CHAMBERS County ,AL",299,28755008.72
48071,"CHAMBERS County ,TX",563,99976898.44
51036,"CHARLES CITY County ,VA",16,2803572.27
51037,"CHARLOTTE County ,VA",23,2795708.93
37039,"CHEROKEE County ,NC",43,5009925.48
33005,"CHESHIRE County ,NH",310,44951338.61
51041,"CHESTERFIELD County ,VA",5408,1067882483.45
20023,"CHEYENNE County ,KS",12,1095573.06
27025,"CHISAGO County ,MN",571,94929259.04
01023,"CHOCTAW County ,AL",40,4217760.24
30015,"CHOUTEAU County ,MT",12,1772103.02
32001,"CHURCHILL County ,NV",528,74003147.02
53009,"CLALLAM County ,WA",1442,249798491.68
01027,"CLAY County ,AL",96,11536107.00
48077,"CLAY County ,TX",8,531425.33
19043,"CLAYTON County ,IA",37,3516812.74
42033,"CLEARFIELD County ,PA",140,12794692.53
05025,"CLEVELAND County ,AR",88,10543397.15
17027,"CLINTON County ,IL",210,26669532.80
01031,"COFFEE County ,AL",705,112413924.08
42037,"COLUMBIA County ,PA",534,71100285.70
51580,"COVINGTON CITY County ,VA",285,30561675.00
28031,"COVINGTON County ,MS",93,8963458.26
37049,"CRAVEN County ,NC",378,57764022.93
01041,"CRENSHAW County ,AL",31,3977643.71
48105,"CROCKETT County ,TX",2,182398.80
01043,"CULLMAN County ,AL",743,84354860.19
51047,"CULPEPER County ,VA",1804,416927673.86
47035,"CUMBERLAND County ,TN",1022,130945053.08
13083,"DADE County ,GA",63,7730359.11
27037,"DAKOTA County ,MN",3774,770561023.06
31043,"DAKOTA County ,NE",9,891775.05
29059,"DALLAS County ,MO",34,3463417.14
30019,"DANIELS County ,MT",12,1797376.06
51590,"DANVILLE CITY County ,VA",138,16428294.92
39037,"DARKE County ,OH",101,9284677.86
48117,"DEAF SMITH County ,TX",30,1925799.38
39039,"DEFIANCE County ,OH",33,3173693.78
08031,"DENVER County ,CO",2955,637274062.01
19059,"DICKINSON County ,IA",120,17144825.88
31051,"DIXON County ,NE",10,916004.18
35013,"DONA ANA County ,NM",534,80378366.58
55029,"DOOR County ,WI",170,23755170.21
20045,"DOUGLAS County ,KS",374,53727542.74
41019,"DOUGLAS County ,OR",335,54628894.78
46043,"DOUGLAS County ,SD",3,343180.12
53017,"DOUGLAS County ,WA",331,62380284.99
05043,"DREW County ,AR",173,14397404.43
49013,"DUCHESNE County ,UT",314,54736515.05
13099,"EARLY County ,GA",8,1028864.27
22035,"EAST CARROLL County ,LA",36,4152012.59
48133,"EASTLAND County ,TX",19,1580475.22
38027,"EDDY County ,ND",10,719992.75
37065,"EDGECOMBE County ,NC",78,8711015.96
45037,"EDGEFIELD County ,SC",55,5841514.25
20047,"EDWARDS County ,KS",2,107161.88
32007,"ELKO County ,NV",912,180544897.76
20053,"ELLSWORTH County ,KS",3,304582.16
19063,"EMMET County ,IA",25,1929727.90
42049,"ERIE County ,PA",508,60233267.61
25009,"ESSEX County ,MA",2071,569073533.09
39045,"FAIRFIELD County ,OH",625,101613361.29
51061,"FAUQUIER County ,VA",1361,438884812.09
39047,"FAYETTE County ,OH",159,18343124.86
54019,"FAYETTE County ,WV",147,15108962.38
19067,"FLOYD County ,IA",10,792751.01
18043,"FLOYD County ,IN",329,45313609.82
48153,"FLOYD County ,TX",4,230656.11
55041,"FOREST County ,WI",22,2447682.89
28035,"FORREST County ,MS",1648,138978884.02
13117,"FORSYTH County ,GA",1023,234662079.83
12037,"FRANKLIN County ,FL",25,7138416.45
17055,"FRANKLIN County ,IL",117,10065612.41
20059,"FRANKLIN County ,KS",80,8302593.10
25011,"FRANKLIN County ,MA",349,51740698.98
36033,"FRANKLIN County ,NY",126,10472095.28
48159,"FRANKLIN County ,TX",49,8483384.97
08043,"FREMONT County ,CO",734,101730594.44
06019,"FRESNO County ,CA",5090,909638973.98
48163,"FRIO County ,TX",23,2850246.40
40049,"GARVIN County ,OK",38,3289442.20
16045,"GEM County ,ID",130,18878747.98
12041,"GILCHRIST County ,FL",68,6242924.84
26051,"GLADWIN County ,MI",35,3323307.02
51073,"GLOUCESTER County ,VA",853,175708506.41
13127,"GLYNN County ,GA",843,137379814.46
48175,"GOLIAD County ,TX",72,8171899.44
56015,"GOSHEN County ,WY",93,11955377.83
40051,"GRADY County ,OK",171,17355301.71
04009,"GRAHAM County ,AZ",199,29624487.79
38035,"GRAND FORKS County ,ND",183,31421444.77
18053,"GRANT County ,IN",122,11322710.39
38037,"GRANT County ,ND",4,233269.62
35017,"GRANT County ,NM",176,24463439.94
41023,"GRANT County ,OR",31,3578319.35
46051,"GRANT County ,SD",14,1779608.27
20069,"GRAY County ,KS",9,1175358.89
55045,"GREEN County ,WI",44,6342250.86
55047,"GREEN LAKE County ,WI",36,4118561.77
17061,"GREENE County ,IL",28,2100782.86
37079,"GREENE County ,NC",12,1437548.95
04011,"GREENLEE County ,AZ",9,1277208.41
48191,"HALL County ,TX",1,62105.71
19079,"HAMILTON County ,IA",16,1463093.82
31081,"HAMILTON County ,NE",23,3019248.27
47065,"HAMILTON County ,TN",3147,440654696.28
19083,"HARDIN County ,IA",28,2033094.15
17069,"HARDIN County ,IL",4,180172.83
21095,"HARLAN County ,KY",31,2850647.27
19085,"HARRISON County ,IA",77,9421160.91
54033,"HARRISON County ,WV",434,57651296.52
18063,"HENDRICKS County ,IN",581,89317443.38
12051,"HENDRY County ,FL",118,11020131.02
27053,"HENNEPIN County ,MN",9333,1888587876.50
21105,"HICKMAN County ,KY",24,1564699.08
29085,"HICKORY County ,MO",12,1321808.85
39071,"HIGHLAND County ,OH",279,27373784.78
48219,"HOCKLEY County ,TX",76,7252945.43
45051,"HORRY County ,SC",1884,289870675.04
13153,"HOUSTON County ,GA",870,121256675.85
18067,"HOWARD County ,IN",148,14951784.42
48233,"HUTCHINSON County ,TX",69,5218476.85
22045,"IBERIA County ,LA",103,13341055.29
26065,"INGHAM County ,MI",294,32178146.90
55049,"IOWA County ,WI",18,2692625.02
26071,"IRON County ,MI",10,570429.94
28057,"ITAWAMBA County ,MS",67,6214540.72
42039,"CRAWFORD County ,PA",120,11544334.49
13081,"CRISP County ,GA",30,4010354.76
48107,"CROSBY County ,TX",5,193229.93
23005,"CUMBERLAND County ,ME",1201,221052252.16
01045,"DALE County ,AL",295,35231136.30
55025,"DANE County ,WI",957,176037319.80
37057,"DAVIDSON County ,NC",2183,231578326.89
18027,"DAVIESS County ,IN",105,10482142.89
21059,"DAVIESS County ,KY",446,52337502.21
29061,"DAVIESS County ,MO",15,1700554.86
30021,"DAWSON County ,MT",30,4240951.08
35011,"DE BACA County ,NM",6,581678.28
22031,"DE SOTO County ,LA",115,13637198.27
13087,"DECATUR County ,GA",149,15366753.13
20039,"DECATUR County ,KS",1,65051.14
17037,"DEKALB County ,IL",209,28470850.96
48119,"DELTA County ,TX",8,812674.89
48121,"DENTON County ,TX",11463,2267349565.01
05041,"DESHA County ,AR",113,8286856.43
31049,"DEUEL County ,NE",4,344196.88
51051,"DICKENSON County ,VA",3,214094.26
26043,"DICKINSON County ,MI",99,8104694.85
45033,"DILLON County ,SC",39,3711870.12
51053,"DINWIDDIE County ,VA",63,10145188.53
29069,"DUNKLIN County ,MO",80,6901301.53
22033,"EAST BATON ROUGE County ,LA",1419,231711090.33
35015,"EDDY County ,NM",298,43716287.23
13103,"EFFINGHAM County ,GA",690,106653645.30
17049,"EFFINGHAM County ,IL",354,37430001.99
06017,"EL DORADO County ,CA",4832,1318447967.55
13105,"ELBERT County ,GA",28,2580492.50
20051,"ELLIS County ,KS",30,3374860.89
13107,"EMANUEL County ,GA",95,10605619.31
12033,"ESCAMBIA County ,FL",1177,158972407.17
34013,"ESSEX County ,NJ",1923,483924898.48
51057,"ESSEX County ,VA",41,6375707.82
48147,"FANNIN County ,TX",96,11775370.51
05045,"FAULKNER County ,AR",1335,155649430.16
19065,"FAYETTE County ,IA",30,2903269.43
47047,"FAYETTE County ,TN",251,38113784.44
53019,"FERRY County ,WA",10,1523476.25
48151,"FISHER County ,TX",6,732361.34
45041,"FLORENCE County ,SC",221,27324244.64
05047,"FRANKLIN County ,AR",44,3951340.94
19069,"FRANKLIN County ,IA",14,759747.76
16041,"FRANKLIN County ,ID",52,7539071.01
18047,"FRANKLIN County ,IN",39,4464207.51
21073,"FRANKLIN County ,KY",318,35200013.34
29071,"FRANKLIN County ,MO",908,116401174.18
28037,"FRANKLIN County ,MS",86,8912176.43
13121,"FULTON County ,GA",7336,1438301595.47
21075,"FULTON County ,KY",22,1594934.59
36035,"FULTON County ,NY",354,41285891.34
39051,"FULTON County ,OH",47,5213484.12
21077,"GALLATIN County ,KY",12,1716124.43
30031,"GALLATIN County ,MT",300,61081037.75
53023,"GARFIELD County ,WA",3,239783.57
20061,"GEARY County ,KS",96,11699969.39
28039,"GEORGE County ,MS",585,64904261.04
45043,"GEORGETOWN County ,SC",602,94128866.52
48173,"GLASSCOCK County ,TX",1,90010.59
47057,"GRAINGER County ,TN",95,11011403.09
01063,"GREENE County ,AL",16,1070195.36
45047,"GREENWOOD County ,SC",282,29245867.35
28043,"GRENADA County ,MS",116,13227237.55
47063,"HAMBLEN County ,TN",263,30431567.07
54027,"HAMPSHIRE County ,WV",119,14752551.87
23009,"HANCOCK County ,ME",289,39623592.88
48195,"HANSFORD County ,TX",4,300329.27
12049,"HARDEE County ,FL",24,2390410.90
54031,"HARDY County ,WV",35,4218166.56
40057,"HARMON County ,OK",4,250417.66
21097,"HARRISON County ,KY",512,51981408.37
28047,"HARRISON County ,MS",1355,202603760.69
39067,"HARRISON County ,OH",46,4076797.68
09003,"HARTFORD County ,CT",4274,750727763.92
47073,"HAWKINS County ,TN",251,27754329.42
48209,"HAYS County ,TX",3993,786169692.92
47075,"HAYWOOD County ,TN",32,3238074.68
13149,"HEARD County ,GA",96,10384254.81
21101,"HENDERSON County ,KY",88,9739608.22
37089,"HENDERSON County ,NC",521,84078552.07
47077,"HENDERSON County ,TN",81,7705135.21
01067,"HENRY County ,AL",55,7790903.46
19087,"HENRY County ,IA",63,6451542.28
18065,"HENRY County ,IN",265,21342277.64
51089,"HENRY County ,VA",157,15265766.41
36043,"HERKIMER County ,NY",431,33776559.07
51091,"HIGHLAND County ,VA",1,125954.73
26059,"HILLSDALE County ,MI",23,2331668.86
39073,"HOCKING County ,OH",47,5121793.90
37093,"HOKE County ,NC",310,46194155.82
29087,"HOLT County ,MO",3,291144.99
31089,"HOLT County ,NE",27,2627127.33
31091,"HOOKER County ,NE",1,80549.09
48223,"HOPKINS County ,TX",76,11119794.02
26061,"HOUGHTON County ,MI",64,5366049.31
27055,"HOUSTON County ,MN",11,1141405.60
29089,"HOWARD County ,MO",20,1591547.19
19091,"HUMBOLDT County ,IA",8,727785.74
47085,"HUMPHREYS County ,TN",129,13651502.27
22047,"IBERVILLE County ,LA",91,14410768.79
16049,"IDAHO County ,ID",27,3070510.36
06025,"IMPERIAL County ,CA",756,118154415.10
12061,"INDIAN RIVER County ,FL",437,77124668.98
27061,"ITASCA County ,MN",142,19202119.85
48097,"COOKE County ,TX",254,31820588.11
29053,"COOPER County ,MO",272,26707308.42
33007,"COOS County ,NH",54,5618187.16
01037,"COOSA County ,AL",16,1470762.18
08023,"COSTILLA County ,CO",1,73675.04
19047,"CRAWFORD County ,IA",3,269955.05
17033,"CRAWFORD County ,IL",51,4490050.59
18025,"CRAWFORD County ,IN",36,2915056.19
29055,"CRAWFORD County ,MO",57,5556272.54
41013,"CROOK County ,OR",184,25808471.79
51049,"CUMBERLAND County ,VA",24,3385124.79
05039,"DALLAS County ,AR",3,344295.72
48113,"DALLAS County ,TX",7409,1222293932.79
37059,"DAVIE County ,NC",258,37855836.32
48115,"DAWSON County ,TX",36,2570740.16
18033,"DE KALB County ,IN",455,43122973.66
18029,"DEARBORN County ,IN",217,30933650.18
13089,"DEKALB County ,GA",4981,840752954.39
29063,"DEKALB County ,MO",9,1201853.12
47041,"DEKALB County ,TN",60,6026791.47
36025,"DELAWARE County ,NY",103,13588225.61
29065,"DENT County ,MO",119,14213638.88
46039,"DEUEL County ,SD",32,2785976.16
46041,"DEWEY County ,SD",1,68321.37
48127,"DIMMIT County ,TX",7,567983.21
13091,"DODGE County ,GA",25,3077627.09
27039,"DODGE County ,MN",75,9763423.52
55027,"DODGE County ,WI",250,29044695.67
48129,"DONLEY County ,TX",11,728451.96
13093,"DOOLY County ,GA",5,315198.01
08035,"DOUGLAS County ,CO",3211,862489606.34
13097,"DOUGLAS County ,GA",768,101563961.24
32005,"DOUGLAS County ,NV",449,99288590.98
19061,"DUBUQUE County ,IA",234,27002906.03
55033,"DUNN County ,WI",177,25057224.20
37061,"DUPLIN County ,NC",59,5966191.47
37063,"DURHAM County ,NC",1062,173856050.98
36027,"DUTCHESS County ,NY",527,128235522.99
22037,"EAST FELICIANA County ,LA",35,4879375.73
26045,"EATON County ,MI",239,27203502.24
08039,"ELBERT County ,CO",106,28071876.80
20049,"ELK County ,KS",1,49014.33
49015,"EMERY County ,UT",42,4969156.26
38029,"EMMONS County ,ND",11,986517.34
32011,"EUREKA County ,NV",1,180846.45
09001,"FAIRFIELD County ,CT",1222,366654383.96
51610,"FALLS CHURCH CITY County ,VA",54,20821331.76
48145,"FALLS County ,TX",48,3875817.27
18041,"FAYETTE County ,IN",401,30949945.76
42051,"FAYETTE County ,PA",625,70400893.68
48149,"FAYETTE County ,TX",191,27785835.57
30029,"FLATHEAD County ,MT",718,125656065.71
55037,"FLORENCE County ,WI",14,1749644.48
17053,"FORD County ,IL",47,4158341.50
18045,"FOUNTAIN County ,IN",33,2775249.65
01059,"FRANKLIN County ,AL",99,9520715.26
37069,"FRANKLIN County ,NC",228,33797704.82
50011,"FRANKLIN County ,VT",264,38594102.19
48161,"FREESTONE County ,TX",60,6798823.98
31065,"FURNAS County ,NE",2,116553.42
12039,"GADSDEN County ,FL",55,6894574.99
